year,id,winner_name,wins,rank,wins_lbl
Cincinnati Masters 2000,97,Thomas Muster,8,3, 8
Cincinnati Masters 2000,97,Michael Chang,7,4, 7
Cincinnati Masters 2000,97,Boris Becker,5,5, 5
Cincinnati Masters 2000,97,Jim Courier,5,6, 5
Cincinnati Masters 2000,97,Sergi Bruguera,2,13, 2
Cincinnati Masters 2000,97,Guy Forget,2,14, 2
Cincinnati Masters 2000,97,Pete Sampras,11,1, 11
Cincinnati Masters 2000,97,Goran Ivanisevic,2,15, 2
Cincinnati Masters 2000,97,Andrei Medvedev,4,9, 4
Cincinnati Masters 2000,97,Thomas Enqvist,3,10, 3
Cincinnati Masters 2000,97,Marcelo Rios,5,7, 5
Cincinnati Masters 2000,97,Gustavo Kuerten,3,11, 3
Stuttgart Masters 2000,98,Stefan Edberg,4,8, 4
Stuttgart Masters 2000,98,Andre Agassi,10,2, 10
Stuttgart Masters 2000,98,Andrei Chesnokov,2,12, 2
Stuttgart Masters 2000,98,Thomas Muster,8,3, 8
Stuttgart Masters 2000,98,Michael Chang,7,4, 7
Stuttgart Masters 2000,98,Boris Becker,5,5, 5
Stuttgart Masters 2000,98,Jim Courier,5,6, 5
Stuttgart Masters 2000,98,Sergi Bruguera,2,13, 2
Stuttgart Masters 2000,98,Guy Forget,2,14, 2
Stuttgart Masters 2000,98,Pete Sampras,11,1, 11
Stuttgart Masters 2000,98,Goran Ivanisevic,2,15, 2
Stuttgart Masters 2000,98,Andrei Medvedev,4,9, 4
Stuttgart Masters 2000,98,Thomas Enqvist,3,10, 3
Stuttgart Masters 2000,98,Marcelo Rios,5,7, 5
Stuttgart Masters 2000,98,Gustavo Kuerten,3,11, 3
Paris Masters 2000,99,Stefan Edberg,4,8, 4
Paris Masters 2000,99,Andre Agassi,10,2, 10
Paris Masters 2000,99,Andrei Chesnokov,2,12, 2
Paris Masters 2000,99,Thomas Muster,8,3, 8
Paris Masters 2000,99,Michael Chang,7,4, 7
Paris Masters 2000,99,Boris Becker,5,5, 5
Paris Masters 2000,99,Jim Courier,5,6, 5
Paris Masters 2000,99,Sergi Bruguera,2,13, 2
Paris Masters 2000,99,Guy Forget,2,14, 2
Paris Masters 2000,99,Pete Sampras,11,1, 11
Paris Masters 2000,99,Goran Ivanisevic,2,15, 2
Paris Masters 2000,99,Andrei Medvedev,4,9, 4
Paris Masters 2000,99,Thomas Enqvist,3,10, 3
Paris Masters 2000,99,Marcelo Rios,5,7, 5
Paris Masters 2000,99,Gustavo Kuerten,3,11, 3
Indian Wells Masters 2001,100,Stefan Edberg,4,8, 4
Indian Wells Masters 2001,100,Andre Agassi,11,1, 11
Indian Wells Masters 2001,100,Andrei Chesnokov,2,12, 2
Indian Wells Masters 2001,100,Thomas Muster,8,3, 8
Indian Wells Masters 2001,100,Michael Chang,7,4, 7
Indian Wells Masters 2001,100,Boris Becker,5,5, 5
Indian Wells Masters 2001,100,Jim Courier,5,6, 5
Indian Wells Masters 2001,100,Sergi Bruguera,2,13, 2
Indian Wells Masters 2001,100,Guy Forget,2,14, 2
Indian Wells Masters 2001,100,Pete Sampras,11,2, 11
Indian Wells Masters 2001,100,Goran Ivanisevic,2,15, 2
Indian Wells Masters 2001,100,Andrei Medvedev,4,9, 4
Indian Wells Masters 2001,100,Thomas Enqvist,3,10, 3
Indian Wells Masters 2001,100,Marcelo Rios,5,7, 5
Indian Wells Masters 2001,100,Gustavo Kuerten,3,11, 3
Miami Masters 2001,101,Stefan Edberg,4,8, 4
Miami Masters 2001,101,Andre Agassi,12,1, 12
Miami Masters 2001,101,Andrei Chesnokov,2,12, 2
Miami Masters 2001,101,Thomas Muster,8,3, 8
Miami Masters 2001,101,Michael Chang,7,4, 7
Miami Masters 2001,101,Boris Becker,5,5, 5
Miami Masters 2001,101,Jim Courier,5,6, 5
Miami Masters 2001,101,Sergi Bruguera,2,13, 2
Miami Masters 2001,101,Guy Forget,2,14, 2
Miami Masters 2001,101,Pete Sampras,11,2, 11
Miami Masters 2001,101,Goran Ivanisevic,2,15, 2
Miami Masters 2001,101,Andrei Medvedev,4,9, 4
Miami Masters 2001,101,Thomas Enqvist,3,10, 3
Miami Masters 2001,101,Marcelo Rios,5,7, 5
Miami Masters 2001,101,Gustavo Kuerten,3,11, 3
Monte Carlo Masters 2001,102,Stefan Edberg,4,8, 4
Monte Carlo Masters 2001,102,Andre Agassi,12,1, 12
Monte Carlo Masters 2001,102,Andrei Chesnokov,2,12, 2
Monte Carlo Masters 2001,102,Thomas Muster,8,3, 8
Monte Carlo Masters 2001,102,Michael Chang,7,4, 7
Monte Carlo Masters 2001,102,Boris Becker,5,5, 5
Monte Carlo Masters 2001,102,Jim Courier,5,6, 5
Monte Carlo Masters 2001,102,Sergi Bruguera,2,13, 2
Monte Carlo Masters 2001,102,Guy Forget,2,14, 2
Monte Carlo Masters 2001,102,Pete Sampras,11,2, 11
Monte Carlo Masters 2001,102,Goran Ivanisevic,2,15, 2
Monte Carlo Masters 2001,102,Andrei Medvedev,4,9, 4
Monte Carlo Masters 2001,102,Thomas Enqvist,3,11, 3
Monte Carlo Masters 2001,102,Marcelo Rios,5,7, 5
Monte Carlo Masters 2001,102,Gustavo Kuerten,4,10, 4
Rome Masters 2001,103,Stefan Edberg,4,8, 4
Rome Masters 2001,103,Andre Agassi,12,1, 12
Rome Masters 2001,103,Andrei Chesnokov,2,12, 2
Rome Masters 2001,103,Thomas Muster,8,3, 8
Rome Masters 2001,103,Michael Chang,7,4, 7
Rome Masters 2001,103,Boris Becker,5,5, 5
Rome Masters 2001,103,Jim Courier,5,6, 5
Rome Masters 2001,103,Sergi Bruguera,2,13, 2
Rome Masters 2001,103,Guy Forget,2,14, 2
Rome Masters 2001,103,Pete Sampras,11,2, 11
Rome Masters 2001,103,Goran Ivanisevic,2,15, 2
Rome Masters 2001,103,Andrei Medvedev,4,9, 4
Rome Masters 2001,103,Thomas Enqvist,3,11, 3
Rome Masters 2001,103,Marcelo Rios,5,7, 5
Rome Masters 2001,103,Gustavo Kuerten,4,10, 4
Hamburg Masters 2001,104,Stefan Edberg,4,8, 4
Hamburg Masters 2001,104,Andre Agassi,12,1, 12
Hamburg Masters 2001,104,Andrei Chesnokov,2,12, 2
Hamburg Masters 2001,104,Thomas Muster,8,3, 8
Hamburg Masters 2001,104,Michael Chang,7,4, 7
Hamburg Masters 2001,104,Boris Becker,5,5, 5
Hamburg Masters 2001,104,Jim Courier,5,6, 5
Hamburg Masters 2001,104,Sergi Bruguera,2,13, 2
Hamburg Masters 2001,104,Guy Forget,2,14, 2
Hamburg Masters 2001,104,Pete Sampras,11,2, 11
Hamburg Masters 2001,104,Goran Ivanisevic,2,15, 2
Hamburg Masters 2001,104,Andrei Medvedev,4,9, 4
Hamburg Masters 2001,104,Thomas Enqvist,3,11, 3
Hamburg Masters 2001,104,Marcelo Rios,5,7, 5
Hamburg Masters 2001,104,Gustavo Kuerten,4,10, 4
Canada Masters 2001,105,Stefan Edberg,4,8, 4
Canada Masters 2001,105,Andre Agassi,12,1, 12
Canada Masters 2001,105,Andrei Chesnokov,2,12, 2
Canada Masters 2001,105,Thomas Muster,8,3, 8
Canada Masters 2001,105,Michael Chang,7,4, 7
Canada Masters 2001,105,Boris Becker,5,5, 5
Canada Masters 2001,105,Jim Courier,5,6, 5
Canada Masters 2001,105,Sergi Bruguera,2,13, 2
Canada Masters 2001,105,Guy Forget,2,14, 2
Canada Masters 2001,105,Pete Sampras,11,2, 11
Canada Masters 2001,105,Goran Ivanisevic,2,15, 2
Canada Masters 2001,105,Andrei Medvedev,4,9, 4
Canada Masters 2001,105,Thomas Enqvist,3,11, 3
Canada Masters 2001,105,Marcelo Rios,5,7, 5
Canada Masters 2001,105,Gustavo Kuerten,4,10, 4
Cincinnati Masters 2001,106,Stefan Edberg,4,9, 4
Cincinnati Masters 2001,106,Andre Agassi,12,1, 12
Cincinnati Masters 2001,106,Andrei Chesnokov,2,12, 2
Cincinnati Masters 2001,106,Thomas Muster,8,3, 8
Cincinnati Masters 2001,106,Michael Chang,7,4, 7
Cincinnati Masters 2001,106,Boris Becker,5,5, 5
Cincinnati Masters 2001,106,Jim Courier,5,6, 5
Cincinnati Masters 2001,106,Sergi Bruguera,2,13, 2
Cincinnati Masters 2001,106,Guy Forget,2,14, 2
Cincinnati Masters 2001,106,Pete Sampras,11,2, 11
Cincinnati Masters 2001,106,Goran Ivanisevic,2,15, 2
Cincinnati Masters 2001,106,Andrei Medvedev,4,10, 4
Cincinnati Masters 2001,106,Thomas Enqvist,3,11, 3
Cincinnati Masters 2001,106,Marcelo Rios,5,7, 5
Cincinnati Masters 2001,106,Gustavo Kuerten,5,8, 5
Stuttgart Masters 2001,107,Stefan Edberg,4,9, 4
Stuttgart Masters 2001,107,Andre Agassi,12,1, 12
Stuttgart Masters 2001,107,Andrei Chesnokov,2,12, 2
Stuttgart Masters 2001,107,Thomas Muster,8,3, 8
Stuttgart Masters 2001,107,Michael Chang,7,4, 7
Stuttgart Masters 2001,107,Boris Becker,5,5, 5
Stuttgart Masters 2001,107,Jim Courier,5,6, 5
Stuttgart Masters 2001,107,Sergi Bruguera,2,13, 2
Stuttgart Masters 2001,107,Guy Forget,2,14, 2
Stuttgart Masters 2001,107,Pete Sampras,11,2, 11
Stuttgart Masters 2001,107,Goran Ivanisevic,2,15, 2
Stuttgart Masters 2001,107,Andrei Medvedev,4,10, 4
Stuttgart Masters 2001,107,Thomas Enqvist,3,11, 3
Stuttgart Masters 2001,107,Marcelo Rios,5,7, 5
Stuttgart Masters 2001,107,Gustavo Kuerten,5,8, 5
Paris Masters 2001,108,Stefan Edberg,4,9, 4
Paris Masters 2001,108,Andre Agassi,12,1, 12
Paris Masters 2001,108,Andrei Chesnokov,2,12, 2
Paris Masters 2001,108,Thomas Muster,8,3, 8
Paris Masters 2001,108,Michael Chang,7,4, 7
Paris Masters 2001,108,Boris Becker,5,5, 5
Paris Masters 2001,108,Jim Courier,5,6, 5
Paris Masters 2001,108,Sergi Bruguera,2,13, 2
Paris Masters 2001,108,Guy Forget,2,14, 2
Paris Masters 2001,108,Pete Sampras,11,2, 11
Paris Masters 2001,108,Goran Ivanisevic,2,15, 2
Paris Masters 2001,108,Andrei Medvedev,4,10, 4
Paris Masters 2001,108,Thomas Enqvist,3,11, 3
Paris Masters 2001,108,Marcelo Rios,5,7, 5
Paris Masters 2001,108,Gustavo Kuerten,5,8, 5
Indian Wells Masters 2002,109,Stefan Edberg,4,9, 4
Indian Wells Masters 2002,109,Andre Agassi,12,1, 12
Indian Wells Masters 2002,109,Andrei Chesnokov,2,12, 2
Indian Wells Masters 2002,109,Thomas Muster,8,3, 8
Indian Wells Masters 2002,109,Michael Chang,7,4, 7
Indian Wells Masters 2002,109,Boris Becker,5,5, 5
Indian Wells Masters 2002,109,Jim Courier,5,6, 5
Indian Wells Masters 2002,109,Sergi Bruguera,2,13, 2
Indian Wells Masters 2002,109,Guy Forget,2,14, 2
Indian Wells Masters 2002,109,Pete Sampras,11,2, 11
Indian Wells Masters 2002,109,Goran Ivanisevic,2,15, 2
Indian Wells Masters 2002,109,Andrei Medvedev,4,10, 4
Indian Wells Masters 2002,109,Thomas Enqvist,3,11, 3
Indian Wells Masters 2002,109,Marcelo Rios,5,7, 5
Indian Wells Masters 2002,109,Gustavo Kuerten,5,8, 5
Miami Masters 2002,110,Stefan Edberg,4,9, 4
Miami Masters 2002,110,Andre Agassi,13,1, 13
Miami Masters 2002,110,Andrei Chesnokov,2,12, 2
Miami Masters 2002,110,Thomas Muster,8,3, 8
Miami Masters 2002,110,Michael Chang,7,4, 7
Miami Masters 2002,110,Boris Becker,5,5, 5
Miami Masters 2002,110,Jim Courier,5,6, 5
Miami Masters 2002,110,Sergi Bruguera,2,13, 2
Miami Masters 2002,110,Guy Forget,2,14, 2
Miami Masters 2002,110,Pete Sampras,11,2, 11
Miami Masters 2002,110,Goran Ivanisevic,2,15, 2
Miami Masters 2002,110,Andrei Medvedev,4,10, 4
Miami Masters 2002,110,Thomas Enqvist,3,11, 3
Miami Masters 2002,110,Marcelo Rios,5,7, 5
Miami Masters 2002,110,Gustavo Kuerten,5,8, 5
Monte Carlo Masters 2002,111,Stefan Edberg,4,9, 4
Monte Carlo Masters 2002,111,Andre Agassi,13,1, 13
Monte Carlo Masters 2002,111,Andrei Chesnokov,2,12, 2
Monte Carlo Masters 2002,111,Thomas Muster,8,3, 8
Monte Carlo Masters 2002,111,Michael Chang,7,4, 7
Monte Carlo Masters 2002,111,Boris Becker,5,5, 5
Monte Carlo Masters 2002,111,Jim Courier,5,6, 5
Monte Carlo Masters 2002,111,Sergi Bruguera,2,13, 2
Monte Carlo Masters 2002,111,Guy Forget,2,14, 2
Monte Carlo Masters 2002,111,Pete Sampras,11,2, 11
Monte Carlo Masters 2002,111,Goran Ivanisevic,2,15, 2
Monte Carlo Masters 2002,111,Andrei Medvedev,4,10, 4
Monte Carlo Masters 2002,111,Thomas Enqvist,3,11, 3
Monte Carlo Masters 2002,111,Marcelo Rios,5,7, 5
Monte Carlo Masters 2002,111,Gustavo Kuerten,5,8, 5
Rome Masters 2002,112,Stefan Edberg,4,9, 4
Rome Masters 2002,112,Andre Agassi,14,1, 14
Rome Masters 2002,112,Andrei Chesnokov,2,12, 2
Rome Masters 2002,112,Thomas Muster,8,3, 8
Rome Masters 2002,112,Michael Chang,7,4, 7
Rome Masters 2002,112,Boris Becker,5,5, 5
Rome Masters 2002,112,Jim Courier,5,6, 5
Rome Masters 2002,112,Sergi Bruguera,2,13, 2
Rome Masters 2002,112,Guy Forget,2,14, 2
Rome Masters 2002,112,Pete Sampras,11,2, 11
Rome Masters 2002,112,Goran Ivanisevic,2,15, 2
Rome Masters 2002,112,Andrei Medvedev,4,10, 4
Rome Masters 2002,112,Thomas Enqvist,3,11, 3
Rome Masters 2002,112,Marcelo Rios,5,7, 5
Rome Masters 2002,112,Gustavo Kuerten,5,8, 5
Hamburg Masters 2002,113,Stefan Edberg,4,9, 4
Hamburg Masters 2002,113,Andre Agassi,14,1, 14
Hamburg Masters 2002,113,Andrei Chesnokov,2,12, 2
Hamburg Masters 2002,113,Thomas Muster,8,3, 8
Hamburg Masters 2002,113,Michael Chang,7,4, 7
Hamburg Masters 2002,113,Boris Becker,5,5, 5
Hamburg Masters 2002,113,Jim Courier,5,6, 5
Hamburg Masters 2002,113,Sergi Bruguera,2,13, 2
Hamburg Masters 2002,113,Guy Forget,2,14, 2
Hamburg Masters 2002,113,Pete Sampras,11,2, 11
Hamburg Masters 2002,113,Goran Ivanisevic,2,15, 2
Hamburg Masters 2002,113,Andrei Medvedev,4,10, 4
Hamburg Masters 2002,113,Thomas Enqvist,3,11, 3
Hamburg Masters 2002,113,Marcelo Rios,5,7, 5
Hamburg Masters 2002,113,Gustavo Kuerten,5,8, 5
Canada Masters 2002,114,Stefan Edberg,4,9, 4
Canada Masters 2002,114,Andre Agassi,14,1, 14
Canada Masters 2002,114,Andrei Chesnokov,2,12, 2
Canada Masters 2002,114,Thomas Muster,8,3, 8
Canada Masters 2002,114,Michael Chang,7,4, 7
Canada Masters 2002,114,Boris Becker,5,5, 5
Canada Masters 2002,114,Jim Courier,5,6, 5
Canada Masters 2002,114,Sergi Bruguera,2,13, 2
Canada Masters 2002,114,Guy Forget,2,14, 2
Canada Masters 2002,114,Pete Sampras,11,2, 11
Canada Masters 2002,114,Goran Ivanisevic,2,15, 2
Canada Masters 2002,114,Andrei Medvedev,4,10, 4
Canada Masters 2002,114,Thomas Enqvist,3,11, 3
Canada Masters 2002,114,Marcelo Rios,5,7, 5
Canada Masters 2002,114,Gustavo Kuerten,5,8, 5
Cincinnati Masters 2002,115,Stefan Edberg,4,9, 4
Cincinnati Masters 2002,115,Andre Agassi,14,1, 14
Cincinnati Masters 2002,115,Andrei Chesnokov,2,12, 2
Cincinnati Masters 2002,115,Thomas Muster,8,3, 8
Cincinnati Masters 2002,115,Michael Chang,7,4, 7
Cincinnati Masters 2002,115,Boris Becker,5,5, 5
Cincinnati Masters 2002,115,Jim Courier,5,6, 5
Cincinnati Masters 2002,115,Sergi Bruguera,2,13, 2
Cincinnati Masters 2002,115,Guy Forget,2,14, 2
Cincinnati Masters 2002,115,Pete Sampras,11,2, 11
Cincinnati Masters 2002,115,Goran Ivanisevic,2,15, 2
Cincinnati Masters 2002,115,Andrei Medvedev,4,10, 4
Cincinnati Masters 2002,115,Thomas Enqvist,3,11, 3
Cincinnati Masters 2002,115,Marcelo Rios,5,7, 5
Cincinnati Masters 2002,115,Gustavo Kuerten,5,8, 5
Madrid Masters 2002,116,Stefan Edberg,4,9, 4
Madrid Masters 2002,116,Andre Agassi,15,1, 15
Madrid Masters 2002,116,Andrei Chesnokov,2,12, 2
Madrid Masters 2002,116,Thomas Muster,8,3, 8
Madrid Masters 2002,116,Michael Chang,7,4, 7
Madrid Masters 2002,116,Boris Becker,5,5, 5
Madrid Masters 2002,116,Jim Courier,5,6, 5
Madrid Masters 2002,116,Sergi Bruguera,2,13, 2
Madrid Masters 2002,116,Guy Forget,2,14, 2
Madrid Masters 2002,116,Pete Sampras,11,2, 11
Madrid Masters 2002,116,Goran Ivanisevic,2,15, 2
Madrid Masters 2002,116,Andrei Medvedev,4,10, 4
Madrid Masters 2002,116,Thomas Enqvist,3,11, 3
Madrid Masters 2002,116,Marcelo Rios,5,7, 5
Madrid Masters 2002,116,Gustavo Kuerten,5,8, 5
Paris Masters 2002,117,Stefan Edberg,4,9, 4
Paris Masters 2002,117,Andre Agassi,15,1, 15
Paris Masters 2002,117,Andrei Chesnokov,2,13, 2
Paris Masters 2002,117,Thomas Muster,8,3, 8
Paris Masters 2002,117,Michael Chang,7,4, 7
Paris Masters 2002,117,Boris Becker,5,5, 5
Paris Masters 2002,117,Jim Courier,5,6, 5
Paris Masters 2002,117,Sergi Bruguera,2,14, 2
Paris Masters 2002,117,Guy Forget,2,15, 2
Paris Masters 2002,117,Pete Sampras,11,2, 11
Paris Masters 2002,117,Andrei Medvedev,4,10, 4
Paris Masters 2002,117,Thomas Enqvist,3,11, 3
Paris Masters 2002,117,Marcelo Rios,5,7, 5
Paris Masters 2002,117,Gustavo Kuerten,5,8, 5
Paris Masters 2002,117,Marat Safin,3,12, 3
Indian Wells Masters 2003,118,Stefan Edberg,4,9, 4
Indian Wells Masters 2003,118,Andre Agassi,15,1, 15
Indian Wells Masters 2003,118,Andrei Chesnokov,2,13, 2
Indian Wells Masters 2003,118,Thomas Muster,8,3, 8
Indian Wells Masters 2003,118,Michael Chang,7,4, 7
Indian Wells Masters 2003,118,Boris Becker,5,5, 5
Indian Wells Masters 2003,118,Jim Courier,5,6, 5
Indian Wells Masters 2003,118,Sergi Bruguera,2,14, 2
Indian Wells Masters 2003,118,Guy Forget,2,15, 2
Indian Wells Masters 2003,118,Pete Sampras,11,2, 11
Indian Wells Masters 2003,118,Andrei Medvedev,4,10, 4
Indian Wells Masters 2003,118,Thomas Enqvist,3,11, 3
Indian Wells Masters 2003,118,Marcelo Rios,5,7, 5
Indian Wells Masters 2003,118,Gustavo Kuerten,5,8, 5
Indian Wells Masters 2003,118,Marat Safin,3,12, 3
Miami Masters 2003,119,Stefan Edberg,4,9, 4
Miami Masters 2003,119,Andre Agassi,16,1, 16
Miami Masters 2003,119,Andrei Chesnokov,2,13, 2
Miami Masters 2003,119,Thomas Muster,8,3, 8
Miami Masters 2003,119,Michael Chang,7,4, 7
Miami Masters 2003,119,Boris Becker,5,5, 5
Miami Masters 2003,119,Jim Courier,5,6, 5
Miami Masters 2003,119,Sergi Bruguera,2,14, 2
Miami Masters 2003,119,Guy Forget,2,15, 2
Miami Masters 2003,119,Pete Sampras,11,2, 11
Miami Masters 2003,119,Andrei Medvedev,4,10, 4
Miami Masters 2003,119,Thomas Enqvist,3,11, 3
Miami Masters 2003,119,Marcelo Rios,5,7, 5
Miami Masters 2003,119,Gustavo Kuerten,5,8, 5
Miami Masters 2003,119,Marat Safin,3,12, 3
Monte Carlo Masters 2003,120,Stefan Edberg,4,9, 4
Monte Carlo Masters 2003,120,Andre Agassi,16,1, 16
Monte Carlo Masters 2003,120,Andrei Chesnokov,2,14, 2
Monte Carlo Masters 2003,120,Thomas Muster,8,3, 8
Monte Carlo Masters 2003,120,Michael Chang,7,4, 7
Monte Carlo Masters 2003,120,Boris Becker,5,5, 5
Monte Carlo Masters 2003,120,Jim Courier,5,6, 5
Monte Carlo Masters 2003,120,Sergi Bruguera,2,15, 2
Monte Carlo Masters 2003,120,Pete Sampras,11,2, 11
Monte Carlo Masters 2003,120,Andrei Medvedev,4,10, 4
Monte Carlo Masters 2003,120,Thomas Enqvist,3,11, 3
Monte Carlo Masters 2003,120,Marcelo Rios,5,7, 5
Monte Carlo Masters 2003,120,Gustavo Kuerten,5,8, 5
Monte Carlo Masters 2003,120,Marat Safin,3,12, 3
Monte Carlo Masters 2003,120,Juan Carlos Ferrero,3,13, 3
Rome Masters 2003,121,Stefan Edberg,4,9, 4
Rome Masters 2003,121,Andre Agassi,16,1, 16
Rome Masters 2003,121,Andrei Chesnokov,2,14, 2
Rome Masters 2003,121,Thomas Muster,8,3, 8
Rome Masters 2003,121,Michael Chang,7,4, 7
Rome Masters 2003,121,Boris Becker,5,5, 5
Rome Masters 2003,121,Jim Courier,5,6, 5
Rome Masters 2003,121,Sergi Bruguera,2,15, 2
Rome Masters 2003,121,Pete Sampras,11,2, 11
Rome Masters 2003,121,Andrei Medvedev,4,10, 4
Rome Masters 2003,121,Thomas Enqvist,3,11, 3
Rome Masters 2003,121,Marcelo Rios,5,7, 5
Rome Masters 2003,121,Gustavo Kuerten,5,8, 5
Rome Masters 2003,121,Marat Safin,3,12, 3
Rome Masters 2003,121,Juan Carlos Ferrero,3,13, 3
Hamburg Masters 2003,122,Stefan Edberg,4,9, 4
Hamburg Masters 2003,122,Andre Agassi,16,1, 16
Hamburg Masters 2003,122,Andrei Chesnokov,2,14, 2
Hamburg Masters 2003,122,Thomas Muster,8,3, 8
Hamburg Masters 2003,122,Michael Chang,7,4, 7
Hamburg Masters 2003,122,Boris Becker,5,5, 5
Hamburg Masters 2003,122,Jim Courier,5,6, 5
Hamburg Masters 2003,122,Sergi Bruguera,2,15, 2
Hamburg Masters 2003,122,Pete Sampras,11,2, 11
Hamburg Masters 2003,122,Andrei Medvedev,4,10, 4
Hamburg Masters 2003,122,Thomas Enqvist,3,11, 3
Hamburg Masters 2003,122,Marcelo Rios,5,7, 5
Hamburg Masters 2003,122,Gustavo Kuerten,5,8, 5
Hamburg Masters 2003,122,Marat Safin,3,12, 3
Hamburg Masters 2003,122,Juan Carlos Ferrero,3,13, 3
Canada Masters 2003,123,Stefan Edberg,4,9, 4
Canada Masters 2003,123,Andre Agassi,16,1, 16
Canada Masters 2003,123,Andrei Chesnokov,2,14, 2
Canada Masters 2003,123,Thomas Muster,8,3, 8
Canada Masters 2003,123,Michael Chang,7,4, 7
Canada Masters 2003,123,Boris Becker,5,5, 5
Canada Masters 2003,123,Jim Courier,5,6, 5
Canada Masters 2003,123,Sergi Bruguera,2,15, 2
Canada Masters 2003,123,Pete Sampras,11,2, 11
Canada Masters 2003,123,Andrei Medvedev,4,10, 4
Canada Masters 2003,123,Thomas Enqvist,3,11, 3
Canada Masters 2003,123,Marcelo Rios,5,7, 5
Canada Masters 2003,123,Gustavo Kuerten,5,8, 5
Canada Masters 2003,123,Marat Safin,3,12, 3
Canada Masters 2003,123,Juan Carlos Ferrero,3,13, 3
Cincinnati Masters 2003,124,Stefan Edberg,4,9, 4
Cincinnati Masters 2003,124,Andre Agassi,16,1, 16
Cincinnati Masters 2003,124,Andrei Chesnokov,2,14, 2
Cincinnati Masters 2003,124,Thomas Muster,8,3, 8
Cincinnati Masters 2003,124,Michael Chang,7,4, 7
Cincinnati Masters 2003,124,Boris Becker,5,5, 5
Cincinnati Masters 2003,124,Jim Courier,5,6, 5
Cincinnati Masters 2003,124,Sergi Bruguera,2,15, 2
Cincinnati Masters 2003,124,Pete Sampras,11,2, 11
Cincinnati Masters 2003,124,Andrei Medvedev,4,10, 4
Cincinnati Masters 2003,124,Thomas Enqvist,3,11, 3
Cincinnati Masters 2003,124,Marcelo Rios,5,7, 5
Cincinnati Masters 2003,124,Gustavo Kuerten,5,8, 5
Cincinnati Masters 2003,124,Marat Safin,3,12, 3
Cincinnati Masters 2003,124,Juan Carlos Ferrero,3,13, 3
Madrid Masters 2003,125,Stefan Edberg,4,9, 4
Madrid Masters 2003,125,Andre Agassi,16,1, 16
Madrid Masters 2003,125,Andrei Chesnokov,2,14, 2
Madrid Masters 2003,125,Thomas Muster,8,3, 8
Madrid Masters 2003,125,Michael Chang,7,4, 7
Madrid Masters 2003,125,Boris Becker,5,5, 5
Madrid Masters 2003,125,Jim Courier,5,6, 5
Madrid Masters 2003,125,Sergi Bruguera,2,15, 2
Madrid Masters 2003,125,Pete Sampras,11,2, 11
Madrid Masters 2003,125,Andrei Medvedev,4,10, 4
Madrid Masters 2003,125,Thomas Enqvist,3,12, 3
Madrid Masters 2003,125,Marcelo Rios,5,7, 5
Madrid Masters 2003,125,Gustavo Kuerten,5,8, 5
Madrid Masters 2003,125,Marat Safin,3,13, 3
Madrid Masters 2003,125,Juan Carlos Ferrero,4,11, 4
Paris Masters 2003,126,Stefan Edberg,4,9, 4
Paris Masters 2003,126,Andre Agassi,16,1, 16
Paris Masters 2003,126,Andrei Chesnokov,2,14, 2
Paris Masters 2003,126,Thomas Muster,8,3, 8
Paris Masters 2003,126,Michael Chang,7,4, 7
Paris Masters 2003,126,Boris Becker,5,5, 5
Paris Masters 2003,126,Jim Courier,5,6, 5
Paris Masters 2003,126,Sergi Bruguera,2,15, 2
Paris Masters 2003,126,Pete Sampras,11,2, 11
Paris Masters 2003,126,Andrei Medvedev,4,10, 4
Paris Masters 2003,126,Thomas Enqvist,3,12, 3
Paris Masters 2003,126,Marcelo Rios,5,7, 5
Paris Masters 2003,126,Gustavo Kuerten,5,8, 5
Paris Masters 2003,126,Marat Safin,3,13, 3
Paris Masters 2003,126,Juan Carlos Ferrero,4,11, 4
Indian Wells Masters 2004,127,Stefan Edberg,4,9, 4
Indian Wells Masters 2004,127,Andre Agassi,16,1, 16
Indian Wells Masters 2004,127,Andrei Chesnokov,2,14, 2
Indian Wells Masters 2004,127,Thomas Muster,8,3, 8
Indian Wells Masters 2004,127,Michael Chang,7,4, 7
Indian Wells Masters 2004,127,Boris Becker,5,5, 5
Indian Wells Masters 2004,127,Jim Courier,5,6, 5
Indian Wells Masters 2004,127,Sergi Bruguera,2,15, 2
Indian Wells Masters 2004,127,Pete Sampras,11,2, 11
Indian Wells Masters 2004,127,Andrei Medvedev,4,10, 4
Indian Wells Masters 2004,127,Thomas Enqvist,3,12, 3
Indian Wells Masters 2004,127,Marcelo Rios,5,7, 5
Indian Wells Masters 2004,127,Gustavo Kuerten,5,8, 5
Indian Wells Masters 2004,127,Marat Safin,3,13, 3
Indian Wells Masters 2004,127,Juan Carlos Ferrero,4,11, 4
Miami Masters 2004,128,Stefan Edberg,4,9, 4
Miami Masters 2004,128,Andre Agassi,16,1, 16
